agent_id,origins,destinations,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edge_length_std,edges_per_km,h3_sequence
21,-282689975#2,-101594836#0,0.9,0.9,0.15,0.65,0.44999999999999996,0.6,0.55,0.55,0.5,0.55,0.55,0.55,0.6,0.5,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.9,0.7,0.0,"8a75582406affff,8a7558240687fff,8a7558240697fff,8a7558242a6ffff,8a7558242a67fff,8a7558242a77fff,8a7558242b5ffff,8a7558242b0ffff,8a7558242b07fff,8a7558242b17fff,8a755824284ffff,8a755824285ffff"
21,-282689975#2,-101594836#0,0.8,0.8,0.15,0.65,0.44999999999999996,0.4,0.55,0.55,0.4,0.55,0.55,0.55,0.7,0.5,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.19999999999999996,0.09999999999999998,0.09999999999999998,0.8,0.5,0.4,"8a75582406affff,8a7558240687fff,8a7558240697fff,8a7558242a6ffff,8a7558242a67fff,8a7558242a77fff,8a7558242b5ffff,8a7558242b0ffff,8a7558242b07fff,8a7558242b17fff,8a755824284ffff,8a755824285ffff"
21,-282689975#2,-101594836#0,0.5,0.5,0.35,0.85,0.44999999999999996,0.5,0.55,0.55,0.2,0.55,0.55,0.55,0.9,0.5,0.4,0.4,0.19999999999999996,0.0,0.4,0.4,0.5,0.09999999999999998,0.8,"8a75582406affff,8a7558240687fff,8a7558240697fff,8a7558242acffff,8a7558242ac7fff,8a7558242af7fff,8a7558242a0ffff,8a7558242a2ffff,8a7558242b5ffff,8a7558242b0ffff,8a7558242b07fff,8a7558242b17fff,8a755824284ffff,8a755824285ffff"
21,-282689975#2,-101594836#0,0.09999999999999998,0.0,0.8,0.19999999999999996,0.44999999999999996,0.9,0.55,0.55,0.6,0.55,0.55,0.55,0.5,0.5,0.9,0.9,0.75,0.5,0.9,0.8,0.0,0.4,0.5,"8a75582406affff,8a7558240687fff,8a7558240697fff,8a7558242acffff,8a7558242ac7fff,8a7558242af7fff,8a7558242a0ffff,8a7558242a2ffff,8a7558242b5ffff,8a7558242b0ffff,8a7558242a27fff,8a7558242a07fff,8a7558242a17fff,8a7558242b8ffff,8a7558242a37fff,8a7558242b1ffff,8a7558242b07fff,8a7558242b17fff,8a755824284ffff,8a755824285ffff"
21,-282689975#2,-101594836#0,0.30000000000000004,0.19999999999999996,1.0,0.0,0.44999999999999996,1.0,0.55,0.55,0.7,0.55,0.55,0.55,0.4,0.5,0.7,0.7,0.75,0.9,0.7,0.6,0.19999999999999996,0.8,0.30000000000000004,"8a75582406affff,8a7558240687fff,8a7558240697fff,8a7558242a6ffff,8a7558242a67fff,8a7558242a77fff,8a7558242b5ffff,8a7558242b0ffff,8a7558242a27fff,8a7558242a2ffff,8a7558242a0ffff,8a7558242a07fff,8a7558242a17fff,8a7558242b8ffff,8a7558242a37fff,8a7558242b1ffff,8a7558242b07fff,8a7558242b17fff,8a755824284ffff,8a755824285ffff"
21,-282689975#2,-101594836#0,0.19999999999999996,0.30000000000000004,0.5,0.5,0.44999999999999996,0.1,0.55,0.55,0.3,0.55,0.55,0.55,0.8,0.5,0.6,0.6,0.4,0.4,0.6,0.9,0.30000000000000004,0.30000000000000004,0.7,"8a75582406affff,8a7558240687fff,8a7558240697fff,8a7558242acffff,8a755824230ffff,8a7558242307fff,8a7558242337fff,8a7558242327fff,8a7558242a9ffff,8a755824206ffff,8a7558242067fff,8a7558242a97fff,8a7558242ab7fff,8a7558242b9ffff,8a7558242b87fff,8a7558242bb7fff,8a755824285ffff,8a755824284ffff"
21,-282689975#2,-101594836#0,0.4,0.4,0.35,0.85,0.44999999999999996,0.3,0.55,0.55,0.1,0.55,0.55,0.55,1.0,0.5,0.5,0.5,0.30000000000000004,0.09999999999999998,0.5,0.5,0.4,0.0,0.9,"8a75582406affff,8a7558240687fff,8a7558240697fff,8a7558242acffff,8a7558242ac7fff,8a7558242af7fff,8a7558242a0ffff,8a7558242a2ffff,8a7558242b5ffff,8a7558242b0ffff,8a7558242b07fff,8a7558242b17fff,8a755824284ffff,8a755824285ffff"
21,-282689975#2,-101594836#0,0.7,0.7,0.7,0.30000000000000004,0.44999999999999996,0.8,0.55,0.55,0.9,0.55,0.55,0.55,0.2,0.5,0.19999999999999996,0.19999999999999996,0.75,0.8,0.19999999999999996,0.19999999999999996,0.7,0.6,0.09999999999999998,"8a75582406affff,8a7558240687fff,8a7558240697fff,8a7558242a6ffff,8a7558242a67fff,8a7558242a77fff,8a7558242b5ffff,8a7558242b0ffff,8a7558242a27fff,8a7558242a17fff,8a7558242b8ffff,8a7558242a37fff,8a7558242b1ffff,8a7558242b07fff,8a7558242b17fff,8a755824284ffff,8a755824285ffff"
21,-282689975#2,-101594836#0,0.0,0.09999999999999998,0.9,0.09999999999999998,0.44999999999999996,0.2,0.55,0.55,1.0,0.55,0.55,0.55,0.1,0.0,0.8,0.8,0.5,0.7,0.8,0.7,0.09999999999999998,0.19999999999999996,0.6,"8a75582406affff,8a7558240687fff,8a7558240697fff,8a7558242acffff,8a755824230ffff,8a7558242307fff,8a7558242337fff,8a755824206ffff,8a7558242a97fff,8a7558242a87fff,8a7558242aa7fff,8a7558242b8ffff,8a7558242a37fff,8a7558242b1ffff,8a7558242b0ffff,8a7558242b07fff,8a7558242b17fff,8a755824284ffff,8a755824285ffff"
22,120511932#0,100475365#1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8a7558242167fff,8a7558242147fff,8a7558242077fff,8a755824200ffff,8a7558242067fff,8a7558242a97fff,8a7558242ab7fff,8a7558242b9ffff,8a7558242177fff,8a75582428dffff,8a755824212ffff,8a755824211ffff,8a75582421affff,8a7558242037fff,8a7558242007fff"
23,-101604513#1,-100468675#0,0.7777777777777778,0.7777777777777778,0.2777777777777778,0.7222222222222222,0.7222222222222222,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.7222222222222222,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.8333333333333334,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6666666666666667,0.11111111111111116,"8a7558242007fff,8a7558242037fff,8a75582421affff,8a75582421b7fff,8a7558242ce7fff,8a7558242c1ffff"
23,-101604513#1,-100468675#0,0.8888888888888888,0.8888888888888888,0.2777777777777778,0.7222222222222222,0.7222222222222222,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.7222222222222222,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.8333333333333334,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0,"8a7558242007fff,8a7558242037fff,8a75582421affff,8a75582421b7fff,8a7558242ce7fff,8a7558242c1ffff"
23,-101604513#1,-100468675#0,0.11111111111111116,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.7222222222222222,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.7222222222222222,0.11111111111111116,0.11111111111111116,0.4444444444444444,0.0,0.0,0.11111111111111116,0.4444444444444444,0.7777777777777778,0.4444444444444444,"8a7558242007fff,8a7558242037fff,8a75582421affff,8a755824211ffff,8a755824212ffff,8a75582428dffff,8a75582428d7fff,8a755824288ffff,8a7558242127fff,8a7558242137fff,8a75582421a7fff,8a75582421b7fff,8a7558242ce7fff,8a7558242c1ffff"
23,-101604513#1,-100468675#0,0.4444444444444444,0.33333333333333337,0.8888888888888888,0.0,0.2222222222222222,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.33333333333333337,0.2222222222222222,0.2222222222222222,0.33333333333333337,0.11111111111111116,0.7777777777777778,"8a7558242007fff,8a7558242037fff,8a75582421affff,8a755824211ffff,8a755824212ffff,8a7558242127fff,8a755824288ffff,8a7558242c0ffff,8a7558242c1ffff,8a7558242caffff"
23,-101604513#1,-100468675#0,0.2222222222222222,0.6666666666666667,0.1111111111111111,0.8888888888888888,0.7222222222222222,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.7222222222222222,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.11111111111111116,0.7777777777777778,0.7777777777777778,0.6666666666666667,0.5555555555555556,0.8888888888888888,"8a7558242007fff,8a7558242037fff,8a75582421affff,8a755824211ffff,8a755824212ffff,8a7558242127fff,8a7558242137fff,8a75582421a7fff,8a75582421b7fff,8a7558242ce7fff,8a7558242c1ffff"
23,-101604513#1,-100468675#0,0.0,0.0,0.6111111111111112,0.38888888888888884,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.6111111111111112,0.5555555555555556,0.5555555555555556,0.0,0.33333333333333337,0.5555555555555556,"8a7558242007fff,8a7558242037fff,8a75582421affff,8a75582421b7fff,8a75582421a7fff,8a7558242137fff,8a7558242127fff,8a755824288ffff,8a7558242c0ffff,8a7558242c1ffff,8a7558242caffff"
23,-101604513#1,-100468675#0,0.6666666666666667,0.2222222222222222,1.0,0.2222222222222222,0.2222222222222222,1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.11111111111111116,0.33333333333333337,0.33333333333333337,0.4444444444444444,0.2222222222222222,0.33333333333333337,0.33333333333333337,0.2222222222222222,0.2222222222222222,0.33333333333333337,"8a7558242007fff,8a7558242037fff,8a75582421affff,8a755824211ffff,8a755824212ffff,8a75582428dffff,8a75582428d7fff,8a755824288ffff,8a7558242c0ffff,8a7558242c1ffff,8a7558242caffff"
23,-101604513#1,-100468675#0,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.11111111111111116,0.2222222222222222,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.0,0.0,0.4444444444444444,0.4444444444444444,0.11111111111111116,0.0,0.5555555555555556,0.0,0.6666666666666667,"8a7558242007fff,8a7558242037fff,8a75582421affff,8a755824211ffff,8a755824212ffff,8a7558242127fff,8a755824288ffff,8a7558242c0ffff,8a7558242c1ffff,8a7558242caffff"
23,-101604513#1,-100468675#0,0.33333333333333337,0.11111111111111116,0.6111111111111112,0.38888888888888884,0.2222222222222222,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.33333333333333337,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.6111111111111112,0.4444444444444444,0.4444444444444444,0.11111111111111116,0.4444444444444444,0.2222222222222222,"8a7558242007fff,8a7558242037fff,8a75582421affff,8a75582421b7fff,8a75582421a7fff,8a7558242137fff,8a7558242127fff,8a755824288ffff,8a7558242c0ffff,8a7558242c1ffff,8a7558242caffff"
24,-100468675#0,-101604513#1,0.33333333333333337,0.6666666666666667,0.3333333333333333,0.0,0.33333333333333337,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.33333333333333337,0.33333333333333337,0.0,0.33333333333333337,0.6666666666666667,0.0,0.6666666666666667,"8a7558242c1ffff,8a7558242c0ffff,8a755824288ffff,8a7558242127fff,8a755824212ffff,8a755824211ffff,8a75582421affff,8a7558242037fff,8a7558242007fff"
24,-100468675#0,-101604513#1,0.0,0.0,1.0,0.6666666666666667,0.33333333333333337,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.33333333333333337,0.0,0.6666666666666667,0.33333333333333337,0.0,0.6666666666666667,0.0,"8a7558242c1ffff,8a7558242c0ffff,8a755824288ffff,8a75582428d7fff,8a75582428dffff,8a7558242177fff,8a7558242167fff,8a7558242147fff,8a7558242077fff,8a755824200ffff,8a7558242007fff,8a7558242037fff"
24,-100468675#0,-101604513#1,0.6666666666666667,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,"8a7558242c1ffff,8a7558242c0ffff,8a755824288ffff,8a75582428d7fff,8a75582428dffff,8a755824212ffff,8a755824211ffff,8a75582421affff,8a7558242037fff,8a7558242007fff"
25,297823019#3,-71324343#0,0.30000000000000004,0.30000000000000004,0.2,0.8,0.4,0.2,0.55,0.55,0.1,1.0,0.55,0.55,0.4,0.44999999999999996,0.6,0.6,0.75,0.19999999999999996,0.19999999999999996,0.85,0.30000000000000004,0.6,0.9,"8a7558240487fff,8a7558240497fff,8a7558242847fff,8a755824285ffff,8a7558242bb7fff,8a7558242b87fff,8a7558242b9ffff,8a7558242147fff,8a755824214ffff,8a7558242a97fff,8a7558242a87fff,8a7558242aa7fff,8a7558242aaffff,8a7558242a1ffff"
25,297823019#3,-71324343#0,0.0,0.0,0.9,0.19999999999999996,0.4,1.0,0.55,0.55,0.2,0.45,0.55,0.55,1.0,0.44999999999999996,0.9,0.9,0.30000000000000004,0.0,0.9,0.7,0.0,0.0,0.7,"8a7558240487fff,8a7558240497fff,8a755824049ffff,8a755824048ffff,8a75582404d7fff,8a7558242b2ffff,8a7558242b0ffff,8a7558242a27fff,8a7558242a2ffff,8a7558242a0ffff,8a7558242af7fff,8a7558242ac7fff,8a7558242acffff,8a755824230ffff,8a7558242307fff,8a7558242337fff,8a7558242327fff,8a7558242aaffff,8a7558242a1ffff"
25,297823019#3,-71324343#0,0.4,0.4,0.5,0.5,0.4,0.3,0.55,0.55,0.8,0.45,0.55,0.55,0.5,0.44999999999999996,0.09999999999999998,0.09999999999999998,0.19999999999999996,0.5,0.09999999999999998,0.0,0.4,0.4,0.09999999999999998,"8a7558240487fff,8a7558240497fff,8a755824049ffff,8a75582404d7fff,8a7558242b2ffff,8a7558242b0ffff,8a7558242a27fff,8a7558242a17fff,8a7558242b8ffff,8a7558242aa7fff,8a7558242aaffff,8a7558242a1ffff"
25,297823019#3,-71324343#0,0.7,0.7,1.0,0.0,0.4,0.6,0.55,0.55,0.9,0.45,0.55,0.55,0.2,0.44999999999999996,0.4,0.4,0.4,0.7,0.6,0.30000000000000004,0.7,0.30000000000000004,0.30000000000000004,"8a7558240487fff,8a7558240497fff,8a755824049ffff,8a75582404d7fff,8a7558242b2ffff,8a7558242b0ffff,8a7558242b1ffff,8a7558242a37fff,8a7558242b8ffff,8a7558242a17fff,8a7558242a27fff,8a7558242a07fff,8a7558242a1ffff,8a7558242aaffff"
25,297823019#3,-71324343#0,0.6,0.5,0.8,0.09999999999999998,0.4,0.7,0.55,0.55,1.0,0.45,0.55,0.55,0.1,0.44999999999999996,0.0,0.0,0.5,0.4,0.0,0.5,0.5,0.09999999999999998,0.4,"8a7558240487fff,8a7558240497fff,8a755824049ffff,8a75582404d7fff,8a7558242b2ffff,8a7558242b0ffff,8a7558242b07fff,8a7558242b1ffff,8a7558242a37fff,8a7558242b8ffff,8a7558242aa7fff,8a7558242a87fff,8a7558242aaffff,8a7558242a1ffff"
25,297823019#3,-71324343#0,0.09999999999999998,0.09999999999999998,0.6,0.4,0.4,0.8,0.55,0.55,0.7,0.45,0.55,0.55,0.6,0.44999999999999996,0.8,0.8,0.75,0.30000000000000004,0.8,0.6,0.09999999999999998,0.8,0.6,"8a7558240487fff,8a7558240497fff,8a7558242847fff,8a755824285ffff,8a755824284ffff,8a7558242b17fff,8a7558242b07fff,8a7558242b0ffff,8a7558242b1ffff,8a7558242a37fff,8a7558242b8ffff,8a7558242aa7fff,8a7558242a17fff,8a7558242a27fff,8a7558242a07fff,8a7558242a0ffff,8a7558242a1ffff,8a7558242aaffff"
25,297823019#3,-71324343#0,0.8,0.8,0.7,0.30000000000000004,0.4,0.9,0.55,0.55,0.4,0.45,0.55,0.55,0.9,0.44999999999999996,0.30000000000000004,0.30000000000000004,0.09999999999999998,0.8,0.5,0.19999999999999996,0.8,0.9,0.0,"8a7558240487fff,8a7558240497fff,8a755824049ffff,8a755824048ffff,8a75582404d7fff,8a7558242b2ffff,8a7558242b0ffff,8a7558242a27fff,8a7558242a2ffff,8a7558242a0ffff,8a7558242a07fff,8a7558242a1ffff,8a7558242aaffff"
25,297823019#3,-71324343#0,0.19999999999999996,0.19999999999999996,0.1,0.9,0.9,0.1,0.55,0.55,0.3,0.9,0.55,0.55,0.3,0.44999999999999996,0.7,0.7,0.75,0.09999999999999998,0.30000000000000004,0.85,0.19999999999999996,0.5,0.8,"8a7558240487fff,8a7558240497fff,8a7558242847fff,8a755824285ffff,8a7558242bb7fff,8a7558242b87fff,8a7558242b9ffff,8a7558242147fff,8a755824214ffff,8a7558242a97fff,8a7558242a87fff,8a7558242aa7fff,8a7558242aaffff,8a7558242a1ffff"
25,297823019#3,-71324343#0,0.5,0.6,0.35,0.65,0.4,0.5,0.55,0.55,0.5,0.45,0.55,0.55,0.8,0.44999999999999996,0.5,0.5,0.75,0.6,0.7,0.4,0.6,0.7,0.5,"8a7558240487fff,8a7558240497fff,8a7558242847fff,8a755824285ffff,8a755824284ffff,8a7558242b17fff,8a7558242b07fff,8a7558242b0ffff,8a7558242b1ffff,8a7558242a37fff,8a7558242b8ffff,8a7558242a17fff,8a7558242a27fff,8a7558242a07fff,8a7558242a1ffff,8a7558242aaffff"
25,297823019#3,-71324343#0,0.9,0.9,0.35,0.65,0.4,0.4,0.55,0.55,0.6,0.45,0.55,0.55,0.7,0.44999999999999996,0.19999999999999996,0.19999999999999996,0.0,0.9,0.4,0.09999999999999998,0.9,0.19999999999999996,0.19999999999999996,"8a7558240487fff,8a7558240497fff,8a755824049ffff,8a75582404d7fff,8a7558242b2ffff,8a7558242b0ffff,8a7558242a27fff,8a7558242a07fff,8a7558242a1ffff,8a7558242aaffff"
26,-297823021,100475365#1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8a755824048ffff,8a755824049ffff,8a7558240487fff,8a7558240497fff,8a7558242847fff,8a755824295ffff,8a755824282ffff,8a755824280ffff,8a75582428e7fff,8a75582428f7fff,8a75582428d7fff,8a75582428dffff,8a755824212ffff,8a755824211ffff,8a75582421affff,8a7558242037fff,8a7558242007fff,8a755824200ffff"
27,-297823017,-659283000#3,0.6,0.5,0.85,0.15000000000000002,0.44999999999999996,0.7,0.55,0.55,0.7,0.55,0.55,0.55,0.4,0.44999999999999996,0.9,0.8,0.8,0.9,0.9,0.6,0.5,0.19999999999999996,0.6,"8a7558242847fff,8a7558240497fff,8a755824049ffff,8a755824048ffff,8a75582404d7fff,8a7558242b2ffff,8a7558242b0ffff,8a7558242b1ffff,8a7558242a37fff"
27,-297823017,-659283000#3,0.4,0.4,0.55,0.35,0.44999999999999996,0.5,0.55,0.55,0.5,0.55,0.55,0.55,0.6,0.44999999999999996,0.30000000000000004,0.30000000000000004,0.9,0.6,0.30000000000000004,0.6,0.4,0.30000000000000004,0.8,"8a7558242847fff,8a7558240497fff,8a755824049ffff,8a755824048ffff,8a75582404d7fff,8a7558242b2ffff,8a7558242b0ffff,8a7558242b07fff,8a7558242b1ffff,8a7558242a37fff"
27,-297823017,-659283000#3,0.8,0.8,0.55,0.35,0.44999999999999996,0.9,0.55,0.55,0.9,0.55,0.55,0.55,0.2,0.44999999999999996,0.09999999999999998,0.09999999999999998,0.5,0.5,0.09999999999999998,0.6,0.8,0.8,0.5,"8a7558242847fff,8a7558240497fff,8a755824049ffff,8a755824048ffff,8a75582404d7fff,8a7558242b2ffff,8a7558242b0ffff,8a7558242b07fff,8a7558242b1ffff,8a7558242a37fff"
27,-297823017,-659283000#3,0.7,0.7,1.0,0.5,0.44999999999999996,0.8,0.55,0.55,0.8,0.55,0.55,0.55,0.3,0.44999999999999996,0.8,0.8,0.6,0.7,0.8,0.6,0.7,0.0,0.7,"8a7558242847fff,8a7558240497fff,8a755824049ffff,8a75582404d7fff,8a7558242b2ffff,8a7558242b0ffff,8a7558242b1ffff,8a7558242a37fff"
27,-297823017,-659283000#3,0.9,0.9,0.85,0.15000000000000002,0.44999999999999996,1.0,0.55,0.55,1.0,0.55,0.55,0.55,0.1,0.44999999999999996,0.7,0.8,0.4,0.8,0.7,0.6,0.9,0.7,0.4,"8a7558242847fff,8a7558240497fff,8a755824049ffff,8a755824048ffff,8a75582404d7fff,8a7558242b2ffff,8a7558242b0ffff,8a7558242b1ffff,8a7558242a37fff"
27,-297823017,-659283000#3,0.5,0.6,0.7,0.0,0.44999999999999996,0.6,0.55,0.55,0.6,0.55,0.55,0.55,0.5,0.44999999999999996,0.19999999999999996,0.19999999999999996,0.7,0.4,0.19999999999999996,0.6,0.6,0.09999999999999998,0.9,"8a7558242847fff,8a7558240497fff,8a755824049ffff,8a75582404d7fff,8a7558242b2ffff,8a7558242b0ffff,8a7558242b07fff,8a7558242b1ffff,8a7558242a37fff"
27,-297823017,-659283000#3,0.09999999999999998,0.09999999999999998,0.25,0.75,0.44999999999999996,0.2,0.55,0.55,0.2,0.55,0.55,0.55,0.9,0.44999999999999996,0.6,0.6,0.19999999999999996,0.30000000000000004,0.6,0.19999999999999996,0.09999999999999998,0.6,0.19999999999999996,"8a7558242847fff,8a7558240497fff,8a755824049ffff,8a755824048ffff,8a75582404d7fff,8a7558242b2ffff,8a7558242b0ffff,8a7558242a27fff,8a7558242a17fff,8a7558242b8ffff,8a7558242a37fff,8a7558242b1ffff"
27,-297823017,-659283000#3,0.0,0.0,0.1,0.9,0.44999999999999996,0.1,0.55,0.55,0.1,0.55,0.55,0.55,1.0,0.44999999999999996,0.0,0.0,0.30000000000000004,0.0,0.0,0.6,0.0,0.5,0.09999999999999998,"8a7558242847fff,8a7558240497fff,8a755824049ffff,8a75582404d7fff,8a7558242b2ffff,8a7558242b0ffff,8a7558242b07fff,8a7558242a27fff,8a7558242a17fff,8a7558242b8ffff,8a7558242a37fff,8a7558242b1ffff"
27,-297823017,-659283000#3,0.30000000000000004,0.30000000000000004,0.25,0.75,0.44999999999999996,0.4,0.55,0.55,0.4,0.55,0.55,0.55,0.7,0.44999999999999996,0.4,0.4,0.0,0.19999999999999996,0.4,0.0,0.30000000000000004,0.9,0.0,"8a7558242847fff,8a7558240497fff,8a755824049ffff,8a755824048ffff,8a75582404d7fff,8a7558242b2ffff,8a7558242b0ffff,8a7558242a27fff,8a7558242a17fff,8a7558242b8ffff,8a7558242a37fff,8a7558242b1ffff"
27,-297823017,-659283000#3,0.19999999999999996,0.19999999999999996,0.4,0.6,0.44999999999999996,0.3,0.55,0.55,0.3,0.55,0.55,0.55,0.8,0.44999999999999996,0.5,0.5,0.09999999999999998,0.09999999999999998,0.5,0.09999999999999998,0.19999999999999996,0.4,0.30000000000000004,"8a7558242847fff,8a7558240497fff,8a755824049ffff,8a75582404d7fff,8a7558242b2ffff,8a7558242b0ffff,8a7558242a27fff,8a7558242a17fff,8a7558242b8ffff,8a7558242a37fff,8a7558242b1ffff"
28,75421017,101606547#1,0.8,0.8,0.9,0.8,0.6,0.9,0.55,0.55,0.25,0.2,0.55,0.55,0.95,0.7,0.85,0.85,0.75,0.75,0.85,0.65,0.8,0.09999999999999998,0.30000000000000004,"8a7558242047fff,8a7558242067fff,8a7558242077fff,8a755824200ffff,8a75582420e7fff,8a75582420c7fff,8a75582420dffff,8a755824270ffff,8a7558242707fff,8a755824271ffff"
28,75421017,101606547#1,0.6,0.5,0.7,0.30000000000000004,0.6,0.6,0.55,0.55,0.5,0.6,0.55,0.55,0.7,0.7,0.4,0.5,0.4,0.6,0.4,0.65,0.5,0.9,0.09999999999999998,"8a7558242047fff,8a7558242067fff,8a7558242a97fff,8a755824206ffff,8a7558242077fff,8a755824200ffff,8a75582420e7fff,8a75582420c7fff,8a75582420dffff,8a755824270ffff,8a7558242707fff,8a755824271ffff"
28,75421017,101606547#1,0.19999999999999996,0.09999999999999998,0.5,0.4,0.6,0.2,0.55,0.55,0.25,0.8,0.55,0.55,0.8,0.7,0.6,0.7,0.75,0.09999999999999998,0.7,0.30000000000000004,0.09999999999999998,0.5,0.4,"8a7558242047fff,8a7558242067fff,8a7558242a97fff,8a7558242ab7fff,8a7558242b9ffff,8a7558242147fff,8a7558242167fff,8a7558242177fff,8a75582428dffff,8a755824212ffff,8a755824211ffff,8a75582421affff,8a7558242037fff,8a7558242007fff,8a755824200ffff,8a75582420e7fff,8a75582420c7fff,8a75582420dffff,8a755824270ffff,8a7558242707fff,8a755824271ffff"
28,75421017,101606547#1,0.5,0.7,1.0,0.09999999999999998,0.09999999999999998,1.0,0.55,0.55,0.25,0.2,0.55,0.55,0.6,0.7,0.7,0.30000000000000004,0.75,0.9,0.6,0.65,0.7,0.0,0.6,"8a7558242047fff,8a7558242067fff,8a7558242077fff,8a755824200ffff,8a75582420e7fff,8a75582420c7fff,8a75582420dffff,8a755824208ffff,8a7558242707fff,8a755824271ffff"
28,75421017,101606547#1,0.9,0.9,0.8,0.7,0.6,0.7,0.55,0.55,0.25,0.2,0.55,0.55,0.95,0.7,0.85,0.85,0.75,0.75,0.85,0.65,0.9,0.7,0.0,"8a7558242047fff,8a7558242067fff,8a7558242077fff,8a755824200ffff,8a75582420e7fff,8a75582420c7fff,8a75582420dffff,8a755824270ffff,8a7558242707fff,8a755824271ffff"
28,75421017,101606547#1,0.7,0.6,0.2,0.6,0.6,0.5,0.55,0.55,0.9,0.7,0.55,0.55,0.3,0.30000000000000004,0.30000000000000004,0.4,0.30000000000000004,0.5,0.30000000000000004,0.65,0.6,0.6,0.8,"8a7558242047fff,8a7558242067fff,8a7558242a97fff,8a755824206ffff,8a75582423b7fff,8a75582420effff,8a75582420cffff,8a75582420dffff,8a755824270ffff,8a7558242707fff,8a755824271ffff"
28,75421017,101606547#1,0.0,0.0,0.3,0.19999999999999996,0.09999999999999998,0.4,0.55,0.55,0.6,0.9,0.55,0.55,0.4,0.19999999999999996,0.19999999999999996,0.09999999999999998,0.19999999999999996,0.30000000000000004,0.09999999999999998,0.19999999999999996,0.0,0.30000000000000004,0.5,"8a7558242047fff,8a7558242067fff,8a7558242a97fff,8a7558242ab7fff,8a7558242b9ffff,8a7558242147fff,8a755824214ffff,8a755824206ffff,8a755824204ffff,8a7558242077fff,8a755824200ffff,8a75582420e7fff,8a75582420c7fff,8a75582420dffff,8a755824208ffff,8a7558242707fff,8a755824271ffff"
